case:concept:name;concept:team;concept:resources
case_2486;e1;re10, re8, re18, re14, re13
case_2487;e1;re10, re4, re20
case_2488;e9;re6, re9, re20
case_2489;e5;re18, re14, re17, re16, re3
case_2490;e4;re13, re15, re11, re20, re16
case_2491;e9;re15, re3, re13, re17
case_2492;e8;re19, re18, re8, re6, re14
case_2493;e8;re17, re10, re1, re9, re12
case_2494;e2;re7, re1, re19, re10
case_2495;e1;re1, re5, re8, re20, re19
case_2496;e5;re9, re7, re8, re5, re20
case_2497;e9;re8, re4, re9, re14
case_2498;e6;re19, re13
case_2499;e2;re19, re10, re2, re4
case_2500;e3;re17, re8, re20, re10
case_2501;e5;re13, re15, re12, re16, re19
case_2502;e8;re13, re17, re18, re7, re6
case_2503;e8;re8, re3, re15, re20, re18
case_2504;e4;re1, re9, re2, re4, re20
case_2505;e5;re15, re4, re18, re2, re17
case_2506;e8;re12, re19, re8
case_2507;e5;re19, re14, re9, re8, re18
case_2508;e1;re2, re20, re6, re4
case_2509;e3;re17, re16, re14
case_2510;e3;re17, re10, re8, re2
case_2511;e7;re4, re10, re8
case_2512;e1;re19, re4, re5, re13, re20
case_2513;e1;re18, re13, re11, re7, re5
case_2514;e4;re15, re2, re16, re10
case_2515;e1;re7, re4, re1
case_2516;e4;re16, re12
case_2517;e4;re6, re11, re13, re19
case_2518;e3;re5, re8
case_2519;e1;re5, re2, re1
case_2520;e3;re20, re11, re16, re13
case_2521;e1;re16, re8, re18
case_2522;e4;re3, re18, re13, re16
case_2523;e9;re3, re7, re20, re18, re12
case_2524;e6;re5, re7
case_2525;e7;re15, re3
case_2526;e6;re9, re14, re17, re12
case_2527;e1;re14, re5, re6
case_2528;e9;re19, re7
case_2529;e8;re10, re20
case_2530;e8;re13, re18, re14
case_2531;e1;re1, re19
case_2532;e2;re9, re2, re18, re7, re15
case_2533;e7;re18, re11, re15, re16
case_2534;e2;re12, re8, re16
case_2535;e2;re20, re14, re3, re10, re9
case_2536;e1;re14, re15
case_2537;e6;re10, re4
case_2538;e4;re6, re15, re2
case_2539;e7;re16, re12, re15
case_2540;e8;re19, re20, re18, re8
case_2541;e6;re2, re13
case_2542;e8;re13, re12, re5, re18, re10
case_2543;e4;re4, re9, re15
case_2544;e4;re18, re11, re5
case_2545;e5;re14, re5
case_2546;e7;re9, re8
case_2547;e3;re10, re5, re6, re4
case_2548;e6;re12, re13, re14, re11
case_2549;e7;re18, re10, re16, re12
case_2550;e4;re15, re9, re7, re19
case_2551;e3;re4, re11, re12, re13
case_2552;e1;re19, re7
case_2553;e2;re13, re1
case_2554;e4;re18, re20
case_2555;e9;re8, re3
case_2556;e2;re3, re9, re17, re11, re1
case_2557;e3;re6, re8, re17, re4
case_2558;e6;re17, re12
case_2559;e3;re15, re16, re12, re6
case_2560;e9;re7, re15, re12, re14, re6
case_2561;e7;re16, re17, re12, re10, re9
case_2562;e8;re4, re17, re9, re1
case_2563;e6;re12, re4, re11, re2
case_2564;e3;re20, re17, re3
case_2565;e4;re19, re7
case_2566;e5;re7, re20, re10
case_2567;e6;re15, re12, re10, re1
case_2568;e7;re11, re12, re6, re17
case_2569;e6;re8, re16, re13
case_2570;e2;re3, re14, re6
case_2571;e1;re13, re18, re10, re4
case_2572;e1;re11, re4, re20
case_2573;e7;re8, re12
case_2574;e7;re11, re8, re5
case_2575;e5;re6, re20, re18, re8
case_2576;e5;re1, re11, re20, re12
case_2577;e7;re8, re15, re4, re16
case_2578;e5;re4, re16
case_2579;e4;re19, re1, re8
case_2580;e1;re9, re15, re16, re13, re12
case_2581;e4;re8, re3, re6
case_2582;e6;re20, re6
case_2583;e7;re18, re9, re11, re20, re5
case_2584;e9;re5, re10
case_2585;e1;re13, re16, re14, re4
case_2586;e4;re1, re16, re15
case_2587;e5;re6, re16, re11, re1, re10
case_2588;e8;re9, re11, re14, re17
case_2589;e8;re4, re8, re6
case_2590;e9;re14, re1, re19, re17, re11
case_2591;e1;re6, re1, re7, re16
case_2592;e8;re3, re14, re10, re2, re15
case_2593;e6;re18, re14
case_2594;e4;re4, re10, re20
case_2595;e2;re15, re9, re18, re1
case_2596;e3;re9, re7, re17, re1
case_2597;e2;re13, re15, re20, re18, re14
case_2598;e9;re10, re4
case_2599;e1;re7, re2, re16
case_2600;e6;re8, re12, re6, re14, re10
case_2601;e3;re7, re20, re17, re2
case_2602;e6;re12, re2, re3, re9
case_2603;e6;re3, re5
case_2604;e9;re9, re18, re1, re2
case_2605;e4;re18, re2, re1, re15, re16
case_2606;e1;re12, re17
case_2607;e6;re5, re1, re10, re8
case_2608;e1;re12, re5, re2, re13
case_2609;e5;re16, re15, re20, re3, re8
case_2610;e1;re1, re2, re6, re17
case_2611;e2;re11, re20, re1, re8, re17
case_2612;e6;re7, re11
case_2613;e9;re8, re9, re3, re4, re14
case_2614;e3;re8, re6, re4, re3
case_2615;e5;re3, re16, re17
case_2616;e8;re12, re10, re1, re18
case_2617;e2;re2, re16, re19
case_2618;e3;re6, re12, re14, re3
case_2619;e7;re12, re17, re2, re7
case_2620;e3;re17, re12, re2
case_2621;e4;re3, re14
case_2622;e9;re16, re5
case_2623;e6;re1, re19, re11, re8
case_2624;e2;re11, re3, re8, re2, re12
case_2625;e2;re3, re18, re16
case_2626;e6;re15, re10, re12
case_2627;e8;re11, re19, re15
case_2628;e8;re3, re15, re9, re11, re5
case_2629;e3;re14, re17
case_2630;e6;re9, re6, re13
case_2631;e8;re1, re19, re9, re8, re20
case_2632;e5;re13, re2, re1
case_2633;e3;re12, re3
case_2634;e6;re5, re4
case_2635;e1;re5, re18, re4, re3
case_2636;e7;re20, re13, re18, re8
case_2637;e7;re11, re4
case_2638;e4;re12, re9, re4
case_2639;e5;re10, re12, re11, re13
case_2640;e3;re18, re10
case_2641;e2;re13, re17, re7, re19, re2
case_2642;e5;re11, re16, re4, re19
case_2643;e8;re3, re12, re5, re2, re1
case_2644;e6;re8, re20, re19, re12, re14
case_2645;e9;re14, re13, re8, re15
case_2646;e6;re13, re6, re9, re2
case_2647;e1;re3, re7, re19
case_2648;e9;re3, re18, re11, re15, re12
case_2649;e7;re17, re1, re8, re2, re13
case_2650;e3;re17, re14
case_2651;e6;re8, re12, re5, re19, re3
case_2652;e4;re13, re19
case_2653;e7;re8, re7, re12, re18, re20
case_2654;e2;re9, re7, re14, re5
case_2655;e3;re10, re2, re6
case_2656;e6;re1, re9
case_2657;e5;re19, re15, re12
case_2658;e3;re20, re2, re13, re3, re14
case_2659;e1;re5, re17, re14, re12, re20
case_2660;e4;re20, re19, re14, re15, re5
case_2661;e3;re2, re3, re18, re8, re16
case_2662;e6;re13, re7, re12
case_2663;e3;re11, re10, re13, re17
case_2664;e1;re5, re7, re4, re2
case_2665;e9;re8, re10
case_2666;e2;re8, re3
case_2667;e7;re11, re13, re14, re6, re12
case_2668;e1;re11, re9, re17
case_2669;e6;re2, re19, re8, re11, re10
case_2670;e5;re1, re19, re20, re11
case_2671;e7;re4, re10
case_2672;e6;re18, re3, re4, re20, re2
case_2673;e1;re18, re6, re16, re2, re1
case_2674;e8;re5, re10, re3, re20
case_2675;e2;re10, re4, re5, re11
case_2676;e2;re7, re19, re5
case_2677;e6;re13, re18, re7, re19, re16
case_2678;e5;re2, re15, re5, re17, re7
case_2679;e8;re1, re3
case_2680;e1;re11, re17, re10, re20, re12
case_2681;e8;re8, re13, re16, re4, re1
case_2682;e7;re17, re3
case_2683;e4;re19, re4
case_2684;e8;re6, re5, re13, re1
case_2685;e8;re7, re11, re5, re20, re14
case_2686;e8;re16, re7, re3, re1
case_2687;e4;re2, re9, re16, re5, re1
case_2688;e9;re7, re4, re11
case_2689;e7;re13, re10, re9, re19, re3
case_2690;e3;re13, re3, re12
case_2691;e1;re15, re13, re9
case_2692;e9;re3, re16, re4, re14, re18
case_2693;e4;re1, re17, re16, re14
case_2694;e1;re5, re11
case_2695;e5;re6, re11, re14, re17
case_2696;e6;re7, re10, re14, re16, re8
case_2697;e3;re8, re4, re9
case_2698;e5;re10, re16, re2, re6
case_2699;e8;re1, re12
case_2700;e1;re4, re19, re18, re10, re6
case_2701;e3;re15, re4, re3, re20, re6
case_2702;e2;re7, re4, re3
case_2703;e1;re9, re17
case_2704;e8;re13, re15, re2
case_2705;e5;re19, re14
case_2706;e4;re16, re6, re19, re14
case_2707;e8;re6, re20, re5, re2, re12
case_2708;e5;re13, re2, re3, re10
case_2709;e7;re19, re13, re8
case_2710;e1;re9, re1, re18
case_2711;e9;re8, re1, re12, re20, re11
case_2712;e2;re10, re6
case_2713;e7;re12, re18, re5
case_2714;e5;re12, re16, re19
case_2715;e8;re19, re2, re7
case_2716;e1;re17, re14, re15
case_2717;e4;re13, re19, re20, re15
case_2718;e2;re13, re6
case_2719;e3;re13, re16, re20, re7, re17
case_2720;e7;re10, re11, re8
case_2721;e8;re4, re1, re20, re6
case_2722;e1;re5, re11, re3, re10, re12
case_2723;e3;re14, re7, re11, re17
case_2724;e1;re17, re13, re19, re8
case_2725;e9;re5, re7, re2, re12, re8
case_2726;e3;re3, re8, re7
case_2727;e3;re3, re5, re7, re6, re11
case_2728;e2;re18, re6, re16, re5
case_2729;e4;re18, re12, re5
case_2730;e6;re5, re12, re4, re17, re18
case_2731;e9;re1, re17, re13
case_2732;e6;re17, re8
case_2733;e8;re15, re8, re5, re12, re18
case_2734;e1;re20, re18, re17, re7, re8
case_2735;e1;re6, re13
case_2736;e2;re10, re18, re16
case_2737;e2;re4, re1, re9, re6
case_2738;e3;re9, re10, re20, re16, re5
case_2739;e5;re11, re10, re5, re19
case_2740;e3;re10, re14, re4
case_2741;e3;re5, re13
case_2742;e8;re10, re14, re11, re20
case_2743;e7;re15, re3, re2
case_2744;e5;re14, re1, re2
case_2745;e2;re18, re12, re8
case_2746;e6;re11, re17, re1
case_2747;e2;re4, re10, re7, re9
case_2748;e6;re7, re20, re19, re15, re16
case_2749;e9;re3, re15, re16, re9
case_2750;e5;re13, re20, re2, re14, re3
case_2751;e2;re16, re19
case_2752;e3;re16, re6, re5, re11, re8
case_2753;e8;re20, re7, re10, re6
case_2754;e6;re8, re16, re18, re4, re11
case_2755;e9;re17, re6, re14, re16
case_2756;e9;re14, re10, re20, re16, re1
case_2757;e8;re18, re17, re9, re3, re4
case_2758;e2;re1, re13, re10
case_2759;e5;re4, re1, re11, re14
case_2760;e6;re14, re4, re11
case_2761;e3;re19, re5
case_2762;e9;re16, re3, re2, re10, re12
case_2763;e3;re6, re10, re4, re7
case_2764;e9;re12, re8
case_2765;e1;re6, re15, re5, re16
case_2766;e7;re20, re12
case_2767;e7;re10, re4, re15, re1
case_2768;e2;re16, re6, re10, re19
case_2769;e8;re6, re7
case_2770;e2;re8, re5, re17
case_2771;e3;re14, re7, re1, re16
case_2772;e9;re2, re14, re15
case_2773;e4;re12, re1, re19
case_2774;e1;re7, re3, re10
case_2775;e6;re12, re7, re14, re1, re3
case_2776;e7;re6, re10
case_2777;e6;re7, re6, re14, re19, re20
case_2778;e3;re5, re19, re10, re20
case_2779;e7;re2, re8, re11, re15, re19
case_2780;e4;re9, re5, re17, re7
case_2781;e9;re17, re19, re10, re11, re16
case_2782;e8;re14, re9, re1, re3, re11
case_2783;e7;re16, re3, re11, re8
case_2784;e3;re14, re5, re20, re8, re13
case_2785;e9;re17, re19, re6, re3, re11
case_2786;e6;re19, re1
case_2787;e9;re16, re4
case_2788;e9;re3, re14, re8, re20
case_2789;e3;re4, re13, re8, re20
case_2790;e7;re16, re13
case_2791;e1;re18, re14
case_2792;e1;re3, re1, re9, re13, re16
case_2793;e5;re7, re15, re10, re14
case_2794;e6;re15, re19, re13, re18, re20
case_2795;e8;re5, re3
case_2796;e7;re10, re15, re13
case_2797;e9;re9, re8, re17, re20
case_2798;e3;re9, re16
case_2799;e8;re16, re10, re3
case_2800;e2;re16, re1, re13, re20, re17
case_2801;e2;re15, re6, re20
case_2802;e3;re17, re15
case_2803;e7;re14, re3, re6, re19
case_2804;e2;re10, re12, re19
case_2805;e8;re3, re14
case_2806;e5;re8, re5
case_2807;e8;re4, re15
case_2808;e3;re14, re16, re10, re7
case_2809;e3;re8, re18, re2, re11
case_2810;e9;re4, re13, re17, re19, re6
case_2811;e9;re10, re8, re5, re4
case_2812;e2;re14, re20, re6, re5
case_2813;e5;re1, re9
case_2814;e4;re19, re3
case_2815;e4;re6, re18, re12, re10, re7
case_2816;e1;re19, re4, re16
case_2817;e4;re20, re5
case_2818;e9;re6, re15, re9
case_2819;e2;re20, re5, re13
case_2820;e8;re10, re14, re12, re18, re15
case_2821;e5;re18, re10, re12
case_2822;e2;re6, re16, re2
case_2823;e6;re13, re8, re12, re19, re14
case_2824;e3;re12, re4, re8, re14, re20
case_2825;e8;re7, re1, re3
case_2826;e4;re2, re4, re18, re7, re13
case_2827;e9;re16, re17, re10, re1
case_2828;e9;re5, re15
case_2829;e5;re15, re7, re3, re18, re20
case_2830;e5;re2, re7, re18
case_2831;e6;re8, re2, re3, re15, re10
case_2832;e5;re10, re3
case_2833;e4;re12, re16, re1, re4, re5
case_2834;e3;re15, re17
case_2835;e2;re8, re12
case_2836;e3;re8, re11, re20
case_2837;e8;re1, re8
case_2838;e8;re13, re19, re8
case_2839;e7;re10, re14, re13, re5
case_2840;e2;re8, re15
case_2841;e4;re14, re7, re11
case_2842;e1;re14, re7, re16, re11
case_2843;e2;re17, re4, re13, re18
case_2844;e2;re17, re7, re6, re2
case_2845;e3;re19, re15, re17
case_2846;e6;re4, re14, re3, re10
case_2847;e3;re12, re18, re19, re5, re8
case_2848;e9;re20, re9, re15, re2
case_2849;e3;re19, re10, re6, re12
case_2850;e1;re9, re12
case_2851;e9;re15, re13
case_2852;e3;re15, re12, re6, re7, re20
case_2853;e8;re13, re5, re6, re12
case_2854;e6;re19, re8, re1, re20, re15
case_2855;e5;re17, re1, re2, re16, re12
case_2856;e4;re17, re5, re4, re1, re9
case_2857;e4;re7, re1, re9, re20
case_2858;e9;re4, re1
case_2859;e8;re19, re1, re12
case_2860;e8;re15, re3, re16, re14
case_2861;e3;re15, re13, re11, re18, re7
case_2862;e2;re9, re16, re5, re12, re17
case_2863;e2;re14, re19
case_2864;e5;re11, re20, re16, re6
case_2865;e2;re18, re15, re10
case_2866;e3;re14, re4, re6
case_2867;e8;re10, re2, re17, re12, re3
case_2868;e2;re14, re9
case_2869;e3;re16, re2, re14
case_2870;e3;re12, re6, re2
case_2871;e2;re5, re18, re8, re16, re20
case_2872;e3;re5, re19
case_2873;e5;re14, re17, re1, re16
case_2874;e9;re19, re1
case_2875;e7;re9, re11, re7
case_2876;e8;re2, re7, re3, re5, re15
case_2877;e3;re7, re15, re14
case_2878;e9;re19, re3, re1, re17
case_2879;e5;re8, re5, re9
case_2880;e1;re8, re4
case_2881;e4;re1, re19, re9, re12, re14
case_2882;e9;re15, re8
case_2883;e1;re9, re10, re11, re12, re2
case_2884;e7;re6, re17, re12, re14, re7
case_2885;e8;re17, re5, re4
case_2886;e8;re17, re8, re11, re3, re15
case_2887;e5;re20, re12, re19, re2
case_2888;e8;re12, re3
case_2889;e3;re18, re2, re11
case_2890;e4;re10, re12, re15, re20
case_2891;e1;re8, re14, re7
case_2892;e4;re12, re7, re17, re3, re5
case_2893;e3;re14, re7, re20, re9, re6
case_2894;e1;re8, re7, re15, re10, re6
case_2895;e8;re11, re18, re20, re4, re14
case_2896;e4;re5, re10
case_2897;e7;re5, re17
case_2898;e4;re2, re3, re18
case_2899;e8;re7, re19, re18, re2
case_2900;e6;re16, re3, re5, re17
case_2901;e2;re8, re15, re3, re18
case_2902;e7;re13, re15, re17, re5
case_2903;e8;re12, re10, re1, re14, re16
case_2904;e3;re17, re19, re13, re18, re6
case_2905;e5;re2, re8, re17, re18
case_2906;e2;re3, re4
case_2907;e6;re18, re15, re11
case_2908;e8;re16, re10, re20, re5, re9
case_2909;e5;re19, re7, re8, re13, re10
case_2910;e4;re1, re4, re20, re19
case_2911;e4;re18, re17, re10, re9, re5
case_2912;e7;re13, re9, re4, re15, re5
case_2913;e2;re18, re3, re13, re19, re9
case_2914;e6;re15, re5, re16
case_2915;e4;re7, re19, re11, re2, re3
case_2916;e5;re13, re2, re1
case_2917;e5;re16, re6, re17, re13, re19
case_2918;e8;re16, re3
case_2919;e3;re16, re12
case_2920;e1;re18, re8, re10, re7, re6
case_2921;e3;re20, re14, re5, re17, re11
case_2922;e7;re3, re5, re10
case_2923;e5;re13, re8
case_2924;e7;re9, re15, re20, re10, re16
case_2925;e5;re5, re19, re2, re7
case_2926;e7;re5, re17, re18
case_2927;e2;re17, re5, re13, re12
case_2928;e7;re20, re18, re5
case_2929;e8;re1, re7, re4
case_2930;e8;re1, re4
case_2931;e3;re11, re1, re8, re12
case_2932;e1;re1, re17, re10
case_2933;e2;re5, re10, re3
case_2934;e6;re7, re12, re8, re6
case_2935;e2;re17, re6
case_2936;e8;re13, re7, re9, re1
case_2937;e2;re7, re20
case_2938;e2;re13, re7, re11
case_2939;e3;re17, re15, re7, re2
case_2940;e7;re2, re1, re3, re17, re20
case_2941;e2;re3, re16
case_2942;e6;re10, re4, re15
case_2943;e6;re11, re13, re17
case_2944;e1;re12, re14, re9, re15
case_2945;e6;re12, re11, re14, re2
case_2946;e7;re17, re6, re15, re16, re19
case_2947;e6;re1, re20, re14, re12
case_2948;e3;re14, re15, re16, re17, re7
case_2949;e1;re17, re19, re10, re7, re6
case_2950;e8;re16, re13
case_2951;e6;re1, re8, re4, re13, re10
case_2952;e1;re9, re5
case_2953;e7;re2, re20, re12, re7
case_2954;e5;re1, re14, re16, re4
case_2955;e9;re8, re3, re11, re13, re1
case_2956;e2;re13, re9, re14, re1
case_2957;e7;re20, re6, re13
case_2958;e2;re12, re6
case_2959;e5;re17, re14
case_2960;e2;re8, re19, re3, re6, re5
case_2961;e2;re15, re2, re9
case_2962;e4;re19, re6, re5
case_2963;e6;re2, re14, re16, re7
case_2964;e6;re1, re13, re14
case_2965;e4;re15, re7, re6, re17, re2
case_2966;e6;re3, re20
case_2967;e3;re11, re14, re9, re3
case_2968;e2;re13, re6, re15
case_2969;e1;re14, re12, re6
case_2970;e2;re13, re10, re9
case_2971;e6;re19, re10
case_2972;e9;re11, re5, re18, re7, re4
case_2973;e3;re13, re6
case_2974;e1;re3, re7
case_2975;e8;re6, re15, re2, re1, re17
case_2976;e5;re8, re5
case_2977;e6;re20, re12
case_2978;e9;re9, re13, re3, re20, re4
case_2979;e8;re2, re19, re10, re20
case_2980;e3;re9, re5
case_2981;e3;re8, re2, re6, re7
case_2982;e2;re2, re16, re9
case_2983;e7;re14, re10
case_2984;e3;re8, re10, re6, re5, re9
case_2985;e3;re11, re10, re2, re3, re19
case_2986;e8;re7, re11, re3
case_2987;e4;re19, re12, re9, re6
case_2988;e6;re10, re8, re4
case_2989;e7;re10, re2, re17, re20, re9
case_2990;e7;re7, re5, re2, re18, re12
case_2991;e3;re1, re3
case_2992;e8;re1, re14, re10
case_2993;e6;re9, re6, re20, re3
case_2994;e6;re13, re19, re20
case_2995;e5;re9, re1, re19
case_2996;e4;re15, re1, re18, re5
case_2997;e2;re1, re7
case_2998;e6;re6, re8
case_2999;e1;re13, re18, re9, re17
case_3000;e6;re16, re13, re3
case_3001;e4;re4, re18
case_3002;e2;re6, re7, re9
case_3003;e6;re14, re17, re16
case_3004;e5;re1, re19, re9, re13, re16
case_3005;e9;re16, re15
case_3006;e4;re12, re20, re1
case_3007;e1;re6, re5, re15, re17
case_3008;e6;re14, re5, re2
case_3009;e4;re19, re9, re16, re11, re12
case_3010;e5;re11, re8, re6, re10, re13
case_3011;e8;re9, re2, re8
case_3012;e6;re5, re18, re6
case_3013;e3;re20, re19, re11
case_3014;e8;re17, re16, re13, re9, re3
case_3015;e4;re11, re4
case_3016;e7;re18, re5, re12, re13, re17
case_3017;e1;re13, re9, re2
case_3018;e9;re16, re20, re14
case_3019;e5;re17, re9, re11, re5, re20
case_3020;e4;re7, re12
case_3021;e3;re13, re3
case_3022;e2;re15, re16, re17
case_3023;e3;re9, re8, re10
case_3024;e6;re11, re19, re9, re12
case_3025;e1;re5, re20, re19
case_3026;e4;re2, re9
case_3027;e4;re18, re3
case_3028;e5;re3, re13, re5, re9
case_3029;e4;re2, re18, re11, re19, re9
case_3030;e6;re13, re14
case_3031;e1;re6, re4
case_3032;e3;re5, re13, re10
case_3033;e4;re9, re7, re2, re4
case_3034;e8;re6, re18, re12, re11, re9
case_3035;e5;re2, re18, re3, re9, re10
case_3036;e1;re12, re10, re2, re11, re6
case_3037;e4;re20, re18, re13
case_3038;e9;re4, re5, re6, re3, re14
case_3039;e8;re15, re19
case_3040;e2;re14, re18, re3, re12
case_3041;e8;re9, re7, re20
case_3042;e5;re2, re3
case_3043;e2;re16, re10, re18, re5
case_3044;e4;re8, re9
case_3045;e2;re4, re14, re17
case_3046;e7;re7, re6, re18, re19, re8
case_3047;e8;re9, re19, re11
case_3048;e4;re19, re7, re14
case_3049;e5;re6, re19, re7, re9
case_3050;e4;re16, re10
case_3051;e8;re16, re10, re17
case_3052;e2;re17, re8, re7, re16, re13
case_3053;e6;re1, re17, re13
case_3054;e1;re15, re4, re8, re9
case_3055;e9;re4, re16
case_3056;e9;re13, re14
case_3057;e4;re5, re9, re13
case_3058;e9;re1, re13, re16, re17, re18
case_3059;e9;re13, re10, re19, re6, re9
case_3060;e9;re13, re4, re10, re14, re16
case_3061;e7;re16, re13, re2, re1, re8
case_3062;e4;re5, re20, re1, re6, re10
case_3063;e2;re4, re1, re16, re20, re6
case_3064;e9;re15, re6, re10, re7, re12
case_3065;e2;re11, re2, re13, re17
case_3066;e8;re13, re10, re1, re19, re9
case_3067;e5;re14, re9, re5
case_3068;e7;re6, re8, re14
case_3069;e4;re6, re7, re17, re1
case_3070;e9;re14, re9, re2
case_3071;e6;re3, re13, re12, re8
case_3072;e3;re8, re10, re3, re1, re13
case_3073;e1;re16, re6, re4, re15, re20
case_3074;e7;re11, re4
case_3075;e7;re20, re4, re18
case_3076;e2;re13, re6, re19, re8, re9
case_3077;e9;re4, re1
case_3078;e7;re10, re20
case_3079;e4;re11, re2, re13
case_3080;e8;re7, re15
case_3081;e3;re5, re14, re4, re3, re7
case_3082;e2;re3, re11, re18, re19
case_3083;e1;re17, re12, re10, re1, re4
case_3084;e1;re2, re9
case_3085;e1;re1, re9, re2
case_3086;e6;re9, re3, re13
case_3087;e1;re10, re7, re20
case_3088;e3;re15, re11, re9
case_3089;e7;re14, re12, re17
case_3090;e4;re13, re16, re1
case_3091;e5;re12, re11
case_3092;e3;re10, re20, re9, re18
case_3093;e9;re5, re2, re12, re6
case_3094;e7;re10, re13
case_3095;e7;re14, re11, re18
case_3096;e3;re16, re19, re11, re10
case_3097;e6;re1, re14, re20, re3
case_3098;e7;re6, re19, re3, re4
case_3099;e3;re6, re1
case_3100;e7;re10, re8
case_3101;e1;re20, re7
case_3102;e4;re7, re9, re12
case_3103;e5;re18, re1, re15
case_3104;e6;re12, re16, re14, re10, re8
case_3105;e2;re5, re20, re9, re4, re14
case_3106;e7;re15, re20, re5
case_3107;e3;re10, re1
case_3108;e3;re14, re12, re13, re20
case_3109;e2;re5, re8, re4, re11
case_3110;e7;re14, re1
case_3111;e4;re16, re2, re19
case_3112;e4;re10, re12
case_3113;e6;re12, re3, re16, re11
case_3114;e1;re14, re17
case_3115;e3;re15, re4, re1
case_3116;e4;re7, re6, re8, re14
case_3117;e7;re1, re18
case_3118;e5;re11, re1
case_3119;e2;re14, re11, re5, re8, re19
case_3120;e8;re11, re5, re8, re12, re9
case_3121;e9;re7, re11
case_3122;e6;re8, re9, re6
case_3123;e4;re6, re19, re3, re10
case_3124;e8;re9, re20, re4
case_3125;e2;re6, re12, re7, re13, re18
case_3126;e7;re10, re17, re18, re13
case_3127;e4;re3, re10, re14, re12
case_3128;e1;re19, re15, re3, re6
case_3129;e9;re20, re7, re18
case_3130;e8;re4, re1, re16
case_3131;e5;re12, re17, re15
case_3132;e5;re13, re17, re14
case_3133;e1;re4, re5, re16
case_3134;e9;re20, re3, re6, re15, re11
case_3135;e8;re5, re17, re2, re18
case_3136;e5;re1, re13, re7
case_3137;e1;re19, re8
case_3138;e5;re18, re14, re9
case_3139;e5;re3, re19, re18, re5
case_3140;e5;re16, re4
case_3141;e2;re3, re13, re7, re20
case_3142;e9;re9, re8, re2, re19, re17
case_3143;e6;re18, re17, re10, re13
case_3144;e8;re2, re16, re5, re20, re6
case_3145;e4;re20, re8, re14, re5
case_3146;e3;re4, re14, re18, re7, re3
case_3147;e1;re5, re20, re15
case_3148;e1;re10, re13, re18, re15, re14
case_3149;e7;re7, re19
case_3150;e4;re4, re1, re13
case_3151;e9;re9, re16, re10
case_3152;e8;re4, re12
case_3153;e6;re18, re4, re17, re16
case_3154;e1;re16, re12
